series1,series2,log,i1test,urtest,alpha,alpha.se,beta,beta.se,rho,rho.raw,rho.se,s1.i1.stat,s1.i1.p,s2.i1.stat,s2.i1.p,r.stat,r.p,eps.ljungbox.stat,eps.ljungbox.p,s1.dsd,s2.dsd,residuals.sd,eps.sd,is.cointegrated
DD,PEAK,FALSE,pp,pp,32.3218598055339,0.328119171040973,-0.0841441980365133,0.00384055202095915,0.990956591731133,0.985735632329189,0.00480675756231613,-15.365125812554,0.25264836855692,-20.0624384546012,0.071171799343757,-22.0346603315823,0.0401927997846946,8.6719484176832,0.00323145507055989,0.974717364351035,0.373546996341379,2.25078719632508,0.392637087790804,TRUE
DE,PEAK,FALSE,pp,pp,31.8077238438446,0.314387714055669,-0.0580920181262069,0.00274022642943095,0.990922875551391,0.985702038846165,0.00469225732615125,-2.25076195688101,0.961474722835539,-20.0624384546012,0.071171799343757,-22.4929467604436,0.0367042819296365,11.1907200528184,0.000822074373781567,1.2289250215304,0.373546996341379,2.27018406603408,0.38692421243771,TRUE
DG,PEAK,FALSE,pp,pp,33.0262275416861,0.387556199284845,-0.0947276874588968,0.00490103171413034,0.990972050865682,0.985751035206325,0.00473582430940411,-17.1840105331193,0.151187482937338,-20.0624384546012,0.071171799343757,-22.7681406455538,0.0346094811209039,10.1623276682814,0.00143339532734832,1.09292867841083,0.373546996341379,2.32052461806547,0.398992336553145,TRUE
DHI,PEAK,FALSE,pp,pp,30.9854226867471,0.313662184395377,-0.156277772161841,0.00854242471733873,0.99136532596508,0.986142879136352,0.00468951318110168,-10.5490938845426,0.521295885941282,-20.0624384546012,0.071171799343757,-22.4787618230807,0.0368122589591684,10.1334022746085,0.00145606398300613,0.491632982338924,0.373546996341379,2.34767135544062,0.399728606315183,TRUE
DLTR,PEAK,FALSE,pp,pp,31.7274616747716,0.34360860862656,-0.0703817634202996,0.00385050041008224,0.992012645287771,0.986787842796076,0.00463194649688448,-14.1232698144245,0.321921482986653,-20.0624384546012,0.071171799343757,-21.0763487432183,0.047487554497427,10.0003591463352,0.00156509700060103,1.2122798143881,0.373546996341379,2.34807952408888,0.394750345513444,TRUE
DOV,PEAK,FALSE,pp,pp,33.9547544614139,0.406406682001389,-0.133143112750011,0.00641259418237473,0.990237347628261,0.98501900563111,0.00482300870857339,-5.26107483174797,0.816271752307903,-20.0624384546012,0.071171799343757,-23.1610509454767,0.0316186122877958,7.97148870837913,0.00475198416322475,0.756011894564123,0.373546996341379,2.28205236243266,0.399679339493335,TRUE
DRI,PEAK,FALSE,pp,pp,30.5925967694481,0.282694062134582,-0.072663477598879,0.00369902278871991,0.992213612339599,0.986988078507706,0.00458857199908627,-14.0964581870645,0.323417087092887,-20.0624384546012,0.071171799343757,-21.1293274375402,0.0470842758720074,10.3997268264674,0.00126033957508898,0.780735112186733,0.373546996341379,2.31212725709394,0.385119700756981,TRUE
DXC,PEAK,FALSE,pp,pp,28.7828990671961,0.222971958076352,-0.0604672035790222,0.00292111525483281,0.991924326010942,0.986699844922367,0.00456713862635355,-2.4169587575563,0.956698952701192,-20.0624384546012,0.071171799343757,-21.8126702039465,0.0418826087668817,13.0538872053476,0.000302655601812862,0.684040019700786,0.373546996341379,2.28375054876206,0.378784193883582,TRUE
EBAY,PEAK,FALSE,pp,pp,32.1716901471425,0.367281290977198,-0.203712569260712,0.0113445877434592,0.991871874360265,0.986647584148753,0.00459513699165806,-13.9616166749697,0.330938805803661,-20.0624384546012,0.071171799343757,-21.6494727231645,0.0431248827897522,12.7689198204822,0.00035242629100285,0.446169048349618,0.373546996341379,2.35640987703634,0.393181683322732,TRUE
EL,PEAK,FALSE,pp,pp,33.4391493422017,0.331965191881949,-0.0830924150742685,0.00320386547882276,0.987650998002234,0.982442068002872,0.00512684285010474,2.69119204017529,0.99,-20.0624384546012,0.071171799343757,-27.1857866083732,0.0147085705252072,9.06438133462913,0.00260636704132189,1.01770321940909,0.373546996341379,2.13912908182822,0.398453165986567,TRUE
EMN,PEAK,FALSE,pp,pp,37.7285807762876,0.509019706262106,-0.160943493779435,0.00669695068625622,0.986014967417865,0.980811991105542,0.00537335910238236,-6.19352260361237,0.764258023423554,-20.0624384546012,0.071171799343757,-28.2592641515761,0.0112076784677083,3.39382570336111,0.0654409452897849,0.985852924711876,0.373546996341379,2.1921175326924,0.42792144344073,TRUE
EMR,PEAK,FALSE,pp,pp,35.9079624293729,0.551812249030848,-0.180739169835884,0.0100142249935921,0.99089245660555,0.985671730598061,0.00475883367004117,-6.06570409078733,0.771387985736821,-20.0624384546012,0.071171799343757,-22.0552423196569,0.0400361278250441,8.17480404378621,0.00424762577574245,0.627821880039748,0.373546996341379,2.35404891302216,0.406746935574118,TRUE
ETFC,PEAK,FALSE,pp,pp,30.5957649965963,0.251563469282628,-0.145090038219004,0.00575509542630648,0.989637430610738,0.984421271774589,0.00484878807472552,-5.89379359512767,0.780977483597636,-20.0624384546012,0.071171799343757,-24.6154231633475,0.0230917873427984,10.1939940402879,0.00140898802776612,0.519255923910019,0.373546996341379,2.15931667466848,0.38033435725295,TRUE
ETN,PEAK,FALSE,pp,pp,34.5997164785188,0.507974286389174,-0.224728093509477,0.0131636730721833,0.991439389362852,0.986216673009645,0.00468441701407569,-9.02445244457969,0.606343315831655,-20.0624384546012,0.071171799343757,-21.081003648623,0.0474521209353679,6.93639990133396,0.00844589336986712,0.479847792849161,0.373546996341379,2.37899481930167,0.404591659512916,TRUE
EXR,PEAK,FALSE,pp,pp,30.3175472033719,0.308617542411052,-0.0630135943221332,0.00396610474682034,0.992540367960294,0.987313645030397,0.00455833751239416,-11.0352133921351,0.494179205483403,-20.0624384546012,0.071171799343757,-21.0064865933858,0.048019351517228,12.3512160199725,0.000440699324269711,0.793317867701753,0.373546996341379,2.40836717041748,0.398447987604994,TRUE
FANG,PEAK,FALSE,pp,pp,30.5531280504563,0.276120559495052,-0.0514791073504511,0.00249093308636314,0.991043627980724,0.985822351844732,0.00469710468548219,-17.0669060130085,0.157719798144653,-20.0624384546012,0.071171799343757,-22.8820493636087,0.0337423976295407,8.4753901650277,0.0035998316587168,1.78558824468528,0.373546996341379,2.28465562482714,0.389647263568668,TRUE
FAST,PEAK,FALSE,pp,pp,37.8430565403112,0.662539108203244,-0.552110806001438,0.0309697971474116,0.989093004018324,0.983878826407696,0.00499070798132411,-12.5619002423962,0.409017678675303,-20.0624384546012,0.071171799343757,-23.3511559246527,0.0301715159471103,6.35943206235145,0.0116758911352008,0.300424681592464,0.373546996341379,2.35974294620061,0.427677819888557,TRUE
FDX,PEAK,FALSE,pp,pp,31.5838124593233,0.328526013847524,-0.0312229538822165,0.00164781769298762,0.991798201093605,0.986574178986843,0.00460912427755083,-9.97399927573941,0.553375768555328,-20.0624384546012,0.071171799343757,-21.2334157052503,0.046291946539212,10.4341695389912,0.00123705157740928,2.07907894714868,0.373546996341379,2.33056717065552,0.390021037260542,TRUE
FIS,PEAK,FALSE,pp,pp,31.0208308519411,0.312120293191099,-0.0686368110936833,0.00377445004102769,0.992382379538203,0.987156231544758,0.00453231727586536,-19.9596563668152,0.0726829347996871,-20.0624384546012,0.071171799343757,-20.8850474311305,0.0489437574327237,11.3543183650364,0.000752727424616961,0.753594447913426,0.373546996341379,2.35051944937139,0.386768865929545,TRUE
FITB,PEAK,FALSE,pp,pp,33.0398553468114,0.328225952990889,-0.335193295498474,0.0137077334079301,0.989647172293927,0.984430978006771,0.00488493891108439,-5.09927330345299,0.825297352539625,-20.0624384546012,0.071171799343757,-24.156099710431,0.0245898665746113,8.35930969314995,0.00383716308391235,0.276038089903294,0.373546996341379,2.18042272702221,0.386862828815683,TRUE
FLIR,PEAK,FALSE,pp,pp,35.0336053708438,0.360664032989178,-0.266193069038418,0.00943683342489278,0.986335953045237,0.98113180863252,0.00530612918527564,-6.40176629094798,0.752641790298461,-20.0624384546012,0.071171799343757,-28.3845431770209,0.0108202147699506,7.03699744075096,0.00798427745153418,0.462489877836314,0.373546996341379,2.07592586798341,0.400156458409805,TRUE
FLT,PEAK,FALSE,pp,pp,31.7508016247646,0.359393918066348,-0.0363269498257166,0.00210781841743334,0.991506035516417,0.986283076630861,0.00462815569282323,-14.305238243489,0.311770934269113,-20.0624384546012,0.071171799343757,-21.887899035588,0.0413099600784867,11.9845740268519,0.000536427526852123,2.38075787804376,0.373546996341379,2.37488420780502,0.39907370131173,TRUE
GL,PEAK,FALSE,pp,pp,32.437141911539,0.329811229023447,-0.0986838321678593,0.0044943696536543,0.991032552348619,0.985811316518015,0.00472565861955089,-9.35504460311967,0.587902249828345,-20.0624384546012,0.071171799343757,-22.5844052945231,0.0360080912745328,9.78792441215919,0.00175661632292734,0.584962377507367,0.373546996341379,2.24947562271302,0.385943263836982,TRUE
GM,PEAK,FALSE,pp,pp,36.6366602356364,0.462391053742642,-0.349104780521946,0.0143452556312884,0.987595725493255,0.982386996636356,0.00531103123104937,-13.1394300267456,0.376801957288871,-20.0624384546012,0.071171799343757,-26.9166918930943,0.0155862204727339,9.8799051404318,0.00167093553079323,0.435274171343139,0.373546996341379,2.18367689734401,0.420834481773444,TRUE
GOOG,PEAK,FALSE,pp,pp,31.8910808402968,0.288787663652799,-0.00766488194664149,0.000303462544673511,0.989317207525,0.984102214014276,0.00497713488827421,-18.1938533703374,0.098644340854436,-20.0624384546012,0.071171799343757,-26.1126249987414,0.0182086772790866,12.9290398739919,0.000323523679540694,9.73435973223426,0.373546996341379,2.15799656373871,0.389965212701066,TRUE
GOOGL,PEAK,FALSE,pp,pp,31.812309624126,0.289628084553839,-0.00740701237198672,0.000299384610702394,0.989604929215976,0.984388888655815,0.00494376831429849,-21.002150060503,0.0573558557623726,-20.0624384546012,0.071171799343757,-25.6075009711754,0.019856134665339,12.8949201635873,0.000329475150520619,9.84158915371675,0.373546996341379,2.17240730749706,0.389915199536028,TRUE
GPN,PEAK,FALSE,pp,pp,29.6257407890936,0.244133311697725,-0.050384098217097,0.00239847984026036,0.991614419068144,0.986391065763466,0.00463051113454187,-21.489552295917,0.0501899106536514,-20.0624384546012,0.071171799343757,-22.2816571884537,0.0383126373118929,12.2625784439696,0.000462132518165514,0.964635841404281,0.373546996341379,2.27543464987993,0.382594476409164,TRUE
HBAN,PEAK,FALSE,pp,pp,32.4413395581772,0.327064271067111,-0.624714488522675,0.0280735654688822,0.990757625013525,0.985537389672353,0.00473618959102779,-11.2918991009243,0.479860783295794,-20.0624384546012,0.071171799343757,-22.6924245468269,0.0351858389305389,8.74837092726437,0.00309878752512316,0.138677084442696,0.373546996341379,2.2413557464434,0.385490911127862,TRUE
HD,PEAK,FALSE,pp,pp,30.683827971046,0.281998211109542,-0.037739667140538,0.00186858558181004,0.991785380080467,0.986561404630719,0.00461729848728092,-16.065365998007,0.213587625146858,-20.0624384546012,0.071171799343757,-21.9330994820586,0.0409658901810627,11.216566704648,0.000810703388277711,1.24857879824484,0.373546996341379,2.29732356282113,0.385132742144379,TRUE
HII,PEAK,FALSE,pp,pp,29.738783456911,0.245885440533343,-0.0235699058034187,0.00111659887022903,0.991645064534877,0.986421599708128,0.00460726376889687,-12.2045811005314,0.428949627177882,-20.0624384546012,0.071171799343757,-21.6198777716615,0.0433501622443379,10.2203478932883,0.00138899648431889,2.10397990540707,0.373546996341379,2.27266222128819,0.380240284291294,TRUE
HON,PEAK,FALSE,pp,pp,32.4371374415969,0.330502558250259,-0.0614538817477392,0.0027937407546038,0.990736386810203,0.985516228757082,0.0047725220408587,-14.0446448387516,0.326307335247319,-20.0624384546012,0.071171799343757,-22.965237876477,0.0331091591258435,10.2380608793473,0.00137572134319874,0.968861797942446,0.373546996341379,2.24838407414024,0.389579183142096,TRUE
ICE,PEAK,FALSE,pp,pp,31.1239426172338,0.284556925401638,-0.100884435569877,0.00461597791559543,0.991209888180128,0.985988007005816,0.00467833469466961,-21.1678643000984,0.0549194714818094,-20.0624384546012,0.071171799343757,-22.2454197092036,0.0385884802900508,8.90003093815752,0.00285165824320766,0.571444115039637,0.373546996341379,2.25226558776804,0.382607483298428,TRUE
IEX,PEAK,FALSE,pp,pp,31.7515975354951,0.29074267948033,-0.0635890673490655,0.00264376125110211,0.989779065043309,0.984562390784592,0.00484556332058801,-2.3556235509628,0.958461458637787,-20.0624384546012,0.071171799343757,-24.8940673473812,0.0221829918904526,11.5750214377592,0.000668436652667914,0.900045834287319,0.373546996341379,2.19155762838845,0.385736310954559,TRUE
INTC,PEAK,FALSE,pp,pp,31.1754573118376,0.337257015895889,-0.155763265940402,0.00937097641792214,0.99230960338989,0.987083720236488,0.0044721407805496,-8.68442183073717,0.625310877012503,-20.0624384546012,0.071171799343757,-21.0417955069986,0.0477505768649057,11.9513886820338,0.000546066654610655,0.447789236998032,0.373546996341379,2.39027944055065,0.388278633378007,TRUE
INTU,PEAK,FALSE,pp,pp,31.1665217196064,0.28983436784052,-0.0461709316179729,0.00214065946899875,0.990704283572583,0.985484242346514,0.00473099058801194,-9.88422360756543,0.558383627875401,-20.0624384546012,0.071171799343757,-23.0514341987613,0.0324530249041159,11.5086634451536,0.000692725690642715,1.29495191634532,0.373546996341379,2.2601204432569,0.388364343241622,TRUE
IPGP,PEAK,FALSE,pp,pp,29.7402232683017,0.233568339725948,-0.03021693043168,0.00120980616101177,0.989808761916817,0.984591979588061,0.00485093609259536,-2.41547176403819,0.956741682399988,-20.0624384546012,0.071171799343757,-24.1001083324386,0.024772481940751,8.74936521019677,0.00309709843991124,2.33456217066249,0.373546996341379,2.16583747055456,0.381651364872321,TRUE
ISRG,PEAK,FALSE,pp,pp,29.8243303829098,0.262847288633216,-0.0149546990853931,0.000811380924234877,0.992277805791466,0.987052038352863,0.00449597484324435,-3.85193599466406,0.894876225013047,-20.0624384546012,0.071171799343757,-20.9327622184565,0.048580548144701,10.8125259770635,0.00100815655979247,3.64084011459012,0.373546996341379,2.34410956840986,0.382767639636343,TRUE
ITW,PEAK,FALSE,pp,pp,30.8122499921117,0.285414911168589,-0.0439585891738024,0.00217034235265864,0.991924300725864,0.986699819729304,0.00459803283562753,-8.12920133397469,0.656282143458766,-20.0624384546012,0.071171799343757,-21.514860993703,0.0441495594813433,10.546236322323,0.00116424919380431,1.02661963696018,0.373546996341379,2.29578243531673,0.383268218375146,TRUE
JBHT,PEAK,FALSE,pp,pp,34.8705899366766,0.425539868001798,-0.101632543524029,0.00461778988111166,0.989395082450545,0.984179805544792,0.0049136526265078,-10.7306778776716,0.511166781799111,-20.0624384546012,0.071171799343757,-24.4692486170017,0.0235685342859598,9.70943745334251,0.00183324122567963,1.00923632138001,0.373546996341379,2.24805669210557,0.401208284645315,TRUE
JKHY,PEAK,FALSE,pp,pp,31.2545642199586,0.281906932663806,-0.0637896113553184,0.00277388647463538,0.990601009810773,0.985381344408765,0.00476491582067845,-12.3240682960351,0.422284401757636,-20.0624384546012,0.071171799343757,-23.7071495099857,0.0274616604931622,11.8133219968746,0.000588084095468844,0.695877813584732,0.373546996341379,2.22084136751182,0.384285354364178,TRUE
JNPR,PEAK,FALSE,pp,pp,34.7749263066614,0.490402563449286,-0.360732811278214,0.0197310153040741,0.991754948612457,0.986531083906015,0.00483721484227485,-19.601003409009,0.0779559664396355,-20.0624384546012,0.071171799343757,-21.0294713914198,0.0478443891502734,11.5449410122499,0.00067933855637714,0.395141664955523,0.373546996341379,2.34797755762665,0.411808401622106,TRUE
JPM,PEAK,FALSE,pp,pp,31.5420182548686,0.28732758683584,-0.0796072131140899,0.00339111850418918,0.99039554880171,0.985176631093881,0.00478123649836035,-4.51535174053255,0.857869619619787,-20.0624384546012,0.071171799343757,-23.016638132817,0.032717895713479,8.46361094799043,0.00362321840011326,0.795414390735047,0.373546996341379,2.2075845761317,0.383351013335025,TRUE
KEY,PEAK,FALSE,pp,pp,32.1106263397074,0.326586532590385,-0.43044535256153,0.0204866400935938,0.991505557698659,0.986282600551932,0.00465743706909811,-7.79855894268589,0.674726011541352,-20.0624384546012,0.071171799343757,-21.4292702991163,0.0448010836101172,8.09087804430566,0.00444886034895675,0.197195808644604,0.373546996341379,2.27531653071621,0.384746716061056,TRUE
KLAC,PEAK,FALSE,pp,pp,30.4393755545092,0.275558425150124,-0.0605483684500302,0.00305399552243662,0.991984476036823,0.98675977605599,0.00457819619736604,-12.9362911758486,0.388133432825895,-20.0624384546012,0.071171799343757,-21.2842298123716,0.045905144947854,10.7522819383363,0.00104150818204063,1.09114854709825,0.373546996341379,2.30726906002534,0.383551047934329,TRUE
KMI,PEAK,FALSE,pp,pp,21.3553732612866,0.28650905967323,0.227979631284647,0.00908520968726852,0.99207148802017,0.986846471393595,0.00461195158535083,-6.11552721937255,0.76860875586401,-20.0624384546012,0.071171799343757,-21.7569613462891,0.0423066696431891,9.68572959075981,0.00185704634404593,0.38271369711414,0.373546996341379,2.16258283939591,0.362045681710406,TRUE
LDOS,PEAK,FALSE,pp,pp,30.640684667179,0.258869381412942,-0.112654328311461,0.00463622408386291,0.989838553811515,0.984621663066926,0.00487586017763302,-6.69493400752718,0.736288331597707,-20.0624384546012,0.071171799343757,-24.6760992474711,0.0228938928505487,12.990174673755,0.000313129756540187,0.570751500026515,0.373546996341379,2.18471120819003,0.386848221532102,TRUE
LHX,PEAK,FALSE,pp,pp,30.9977795416263,0.260735385607987,-0.0543926136362796,0.00212743690778018,0.989402298185925,0.984186995021353,0.00489619183877293,-0.744178306646452,0.99,-20.0624384546012,0.071171799343757,-25.6232748107487,0.0198046884321437,11.0275417316797,0.000897681098787406,0.995237127538113,0.373546996341379,2.14938144945787,0.382300440763599,TRUE
